Date,Close/Last,Volume,Open,High,Low
06/02/2020,$107.82,3752560,$108.94,$109.5,$106.79
06/01/2020,$108.87,3407558,$106.33,$109.085,$106.33
05/29/2020,$106.77,5377221,$106.56,$107.07,$104.71
05/28/2020,$106.19,3773250,$105.8,$107.69,$104.965
05/27/2020,$105.35,3381620,$105.76,$106.32,$102.94
05/26/2020,$105.24,4137438,$106.61,$106.88,$104.33
05/22/2020,$103.93,3035465,$103.56,$104.49,$102.93
05/21/2020,$103.58,2951929,$105.49,$105.55,$103.07
05/20/2020,$105.8,4425061,$104.04,$106.04,$103.44
05/19/2020,$102.48,6305648,$104.59,$106.16,$101.89
05/18/2020,$105.05,5026751,$102.15,$106.51,$101.8
05/15/2020,$100.02,3755583,$99.294,$100.64,$98.19
05/14/2020,$99.32,5779968,$99.69,$99.87,$96.94
05/13/2020,$98.86,6212292,$99.48,$101.19,$97.5
05/12/2020,$100.27,7032199,$101.96,$102.54,$100.07
