Date,Close/Last,Volume,Open,High,Low
12/02/2020,$47.72,4515969,$47.16,$47.92,$46.93
12/01/2020,$47.27,6727428,$45.47,$48.1189,$45.36
11/30/2020,$44.88,4834136,$45.97,$46.54,$44.74
11/27/2020,$45.85,2118507,$45.29,$46.22,$45.29
11/25/2020,$45.26,3207727,$45.51,$45.63,$44.4501
11/24/2020,$45.84,4534588,$45.09,$45.95,$44.65
11/23/2020,$44.48,5795055,$42.78,$44.74,$42.61
11/20/2020,$42.42,2584352,$42.58,$43.16,$42.4
11/19/2020,$42.61,2612719,$42.14,$42.67,$41.8
11/18/2020,$42.49,3907046,$42.82,$43.43,$42.47
11/17/2020,$42.72,3662032,$43.02,$43.17,$42.16
11/16/2020,$43.58,5560313,$42.64,$43.59,$42.19
11/13/2020,$41.47,4985142,$39.8,$41.57,$39.65
11/12/2020,$39.31,4068725,$40.28,$40.46,$38.96
11/11/2020,$40.6,3642383,$41.67,$41.9299,$40.3601
11/10/2020,$41.27,3961671,$41.4,$41.9,$40.91
11/09/2020,$41.48,5957574,$41.5,$42.96,$41.16
11/06/2020,$39.81,3048502,$39.3,$40.065,$39.1
11/05/2020,$39.15,4546694,$37.75,$39.24,$37.73
11/04/2020,$37.51,4179872,$37.81,$37.93,$36.7
11/03/2020,$37.48,4316659,$37.63,$38.085,$37.31
11/02/2020,$37.03,5401003,$38.09,$38.09,$36.59
10/30/2020,$37.73,5068947,$37.98,$38.24,$36.97
10/29/2020,$38.11,6438434,$38.05,$38.72,$37.38
10/28/2020,$38.81,5631707,$38.63,$39.6,$38.5997
10/27/2020,$40.32,4004552,$40.33,$40.76,$40
10/26/2020,$40.495,4886861,$41.34,$41.47,$39.84
10/23/2020,$41.72,6695990,$42.51,$42.74,$41.31
10/22/2020,$42.94,6104819,$42.09,$43.77,$41.65
10/21/2020,$42.06,6871254,$41.78,$42.52,$41.69
10/20/2020,$41.41,7437669,$40.9,$41.84,$40.8032
10/19/2020,$40.92,17145050,$38.25,$41.9552,$38.04
10/16/2020,$37.94,17427810,$38.09,$38.91,$37.58
10/15/2020,$38,3676308,$37.16,$38.03,$36.835
10/14/2020,$37.73,3482488,$38.1,$38.34,$37.63
10/13/2020,$37.85,4253997,$38.46,$38.99,$37.74
10/12/2020,$38.32,5258784,$38.08,$38.46,$37.6
10/09/2020,$38.12,4724386,$39.34,$39.55,$37.97
10/08/2020,$38.7,4612982,$37.975,$38.82,$37.89
10/07/2020,$37.55,5259611,$36.99,$37.815,$36.71
10/06/2020,$36.26,4740294,$36.63,$37.12,$36.17
10/05/2020,$36.57,5200353,$36.23,$36.94,$36.2
10/02/2020,$35.96,5366568,$35.5,$36.58,$35.29
10/01/2020,$36.33,7795541,$36.81,$37.026,$36.09
09/30/2020,$36.55,14137990,$37.78,$38.0151,$36.47
09/29/2020,$39.32,6681799,$38.45,$40.05,$38.45
09/28/2020,$38.62,5223753,$38.8466,$39.24,$38.3975
09/25/2020,$38.47,3851626,$37.38,$38.51,$36.95
09/24/2020,$37.53,5381953,$38.45,$38.64,$37.41
09/23/2020,$38.92,13628610,$38.67,$41.12,$38.56
09/22/2020,$36.47,3351434,$36.39,$36.62,$35.99
09/21/2020,$36.09,4837610,$36.415,$36.47,$35.565
09/18/2020,$37.21,6720228,$38.34,$38.39,$36.69
09/17/2020,$38.28,4082494,$37.79,$38.71,$37.4
09/16/2020,$38.785,6011343,$38.09,$39.39,$38.01
09/15/2020,$37.785,4986474,$39.09,$39.09,$37.58
09/14/2020,$38.94,6047201,$38,$39,$38
09/11/2020,$37.37,6350171,$36.5,$37.81,$36.26
09/10/2020,$36.25,5181046,$36.8,$37.19,$36.04
09/09/2020,$36.55,5987493,$36.68,$36.85,$35.63
09/08/2020,$36.45,5720266,$37.03,$37.52,$36.41
09/04/2020,$38.16,7504894,$37.69,$38.38,$37.09
09/03/2020,$37.71,7364717,$38.56,$38.81,$36.7
09/02/2020,$38.86,7418189,$37.692,$39.26,$37.68
09/01/2020,$37.34,5965388,$38.054,$38.34,$36.83
08/31/2020,$38.42,9257805,$37.68,$38.53,$37.16
08/28/2020,$37.84,11744280,$35.46,$37.86,$35.36
08/27/2020,$35.24,6727872,$34.592,$35.34,$33.88
